"id","created_time","message","story"
"1222","2010-06-27T12:56:19+0000","As a kid I was less concerned about Goldilock's safety than I was about Mama and Papa bear not sleeping in the same bed anymore.",""
"1223","2014-05-10T09:37:58+0000","Every time I use a public bathroom, I always wonder why so many people have Sharpies on them at all times.",""
"1224","2012-05-13T05:42:55+0000","I don’t like being told what to do…unless I’m naked.",""
"1225","2016-11-18T10:36:10+0000","I'd watch NASCAR if Hot Wheels designed the tracks.",""
"1226","2011-10-09T04:11:33+0000","Dear radio stations, instead of 40 minutes of commercial free music, how about 5 minutes of good music?",""
"1227","2012-12-08T03:15:02+0000","I'm single by choice. Not MY choice, but it's still a choice.",""
"1228","2014-09-19T06:28:18+0000","A recent study has found that women who carry a little extra weight live longer than the men who mention it.",""
"1229","2010-08-21T05:38:30+0000","I recently decided to sell my vacuum cleaner, all it was doing was gathering dust.",""
"1230","2016-06-09T06:15:25+0000","Considering that dogs pee to mark territory, they probably think humans are constantly battling over who gets to claim the toilet.",""
"1231","2011-07-23T10:01:39+0000","My friend David had his ID stolen yesterday. We just call him Dav now",""
"1232","2011-04-12T20:48:56+0000","With all the negative news lately about the Paris attacks, ISIS and the Syrians taking over the world there is one thing that is positive and that's Charlie Sheen.",""
"1233","2010-08-27T15:47:32+0000","Some people fill their car tires with nitrogen, but I prefer helium. It doesn't help mileage but when I have a blow-out it sounds funnier.",""
"1234","2014-06-17T09:16:35+0000","Who needs rhetorical questions?",""
"1235","2014-01-26T05:04:39+0000","If your problem can’t be solved by me saying “damn” and nodding a lot, then you shouldn’t come to me for help.",""
"1236","2015-09-01T05:41:23+0000","I love the grocery store. It's the one place where someone always ends up checking me out.",""
"1237","2015-09-22T05:40:06+0000","Kid's Choice Awards are a great reminder why children aren't allowed to vote.",""
"1238","2016-03-04T23:45:43+0000","The three phases of love: 1. XOXO 2. XXX 3. EX",""
"1239","2012-04-15T07:12:10+0000","He who laughs last thinks slowest.",""
"1240","2016-12-25T10:03:21+0000","At this point, I'm fine that Prince Charming was a hoax. I'd much rather have the mythical forest creatures that clean houses be real.",""
"1241","2015-05-23T10:32:36+0000","Whoever determined that a 1-inch candy bar should be called ""fun sized"" should really re-evaluate their standards for entertainment.",""
"1242","2016-09-13T01:07:09+0000","This bald spot just appeared out of thin hair.",""
"1243","2010-03-17T07:59:45+0000","Where do you think Noah kept the termites on his giant wooden boat?",""
"1244","2011-08-11T06:22:40+0000","I found a spider in my shoes. He looked ridiculous, they're way too big for him",""
"1245","2014-02-24T03:53:35+0000","No one can make you feel inferior without your consent. So let's just agree now...",""
"1246","2014-07-23T02:17:52+0000","If you believe in reincarnation then your tombstone should say “b.r.b” instead of “r.i.p”.",""
"1247","2014-04-21T06:34:01+0000","Do you ever get the feeling that you're being watched? Because if it's bothering you, I'll stop...",""
"1248","2016-07-05T20:34:00+0000","Most meteorologists are men. That's why when they say we're going to get 6-8"" of snow, we only get 2 or 3.",""
"1249","2016-05-13T08:49:21+0000","Watching CNN. If you don't have varicose veins, hemorrhoids or excessive body hair, there's really no need to watch the commercials.",""
"1250","2010-03-26T19:14:19+0000","I want a land line just so that I still have the option to slam the phone down when I angrily hang up on someone.",""
"1251","2015-07-15T04:26:13+0000","I won the Twister contest hands-down.",""
"1252","2014-10-23T10:26:13+0000","Voicemail should be renamed ""messages from people over 40""",""
"1253","2013-05-07T04:34:32+0000","When all else fails, admit I was right.",""
"1254","2014-04-09T14:12:01+0000","My nephew told me that a girl was yelling at him and he didn't even know what he did. Imagine, at 7, he is so ready to get married.",""
"1255","2015-11-13T07:19:00+0000","I feel like prostitutes are the only people who should use the phrase ""bang for your buck""",""
"1256","2010-05-17T04:00:13+0000","When you tell someone that they're extraordinary, does it mean that they're extra ordinary? Kind of like saying: You're really mediocre!",""
"1257","2010-02-09T10:57:47+0000","I'm convinced my electricity bill would disappear if my fridge had a window.",""
"1258","2011-09-23T00:55:39+0000","Before I got married I didn't even know there was a wrong way to put the milk back in the fridge",""
"1259","2013-09-25T23:54:19+0000","Why are there stitch marks on zombies? Who the heck is giving them medical attention?!",""
"1260","2014-02-07T21:21:27+0000","Chair: Your hindquarters headquarters.",""
"1261","2016-12-19T12:38:06+0000","Unlike the Super Bowl, my blackouts are brought to you by Captain Morgan.",""
"1262","2010-01-25T07:13:53+0000","Sitting at a wake and really wishing I had taken ventriloquism lessons at some point in life.",""
"1263","2010-05-17T08:34:20+0000","Ever talk to someone so stupid that you can hear them misspelling words?",""
"1264","2014-04-18T03:31:04+0000","People who think I’m not a religious person should see me when the airplane starts to shake.",""
"1265","2016-08-20T22:10:52+0000","It’s amazing how long you can hold your farts at the beginning of a relationship.",""
"1266","2010-06-22T06:10:58+0000","I spend 40 hours a week in the friend zone, therefore I'm entitled to benefits!",""
"1267","2013-01-26T23:04:12+0000","Man, those 2013 Mayan Calenders are REALLY hard to find...",""
"1268","2011-03-07T17:29:53+0000","I don't like it when people call me a dumb blonde. It get's on my pet peeves.",""
"1269","2011-05-19T18:48:41+0000","If life is supposed to flash in front of your eyes before you die, will Roger Ebert just see a bunch of movie clips?",""
"1270","2016-09-01T02:41:45+0000","Everybody wants to shine, but no one wants to polish.",""
"1271","2014-01-14T06:21:15+0000","Peter Parker was lucky that radioactive spider bit his hand and not his ass or he'd have shot out a web every time he farted.",""
"1272","2010-12-24T10:05:21+0000","Willy Wonka and the Chocolate Factory is the most whimsical film about the systematic murder of children that I have ever seen.",""
"1273","2011-08-23T09:49:45+0000","Every time I hear Van Halen's ""Hot For Teacher,"" I can't help but hope he wasn't home schooled.",""
"1274","2016-04-27T13:53:42+0000","Seeing talk of Brett Favre returning reminds me of the horror movie villain that keeps coming back after you think they are finished off.",""
"1275","2015-07-24T18:52:06+0000","If you never set it, you always have the excuse, ""I overslept because the alarm didn't go off.""",""
"1276","2011-09-10T04:50:59+0000","Most people like me are oblivious. I'm glad I'm not one of them.",""
"1277","2012-10-21T03:49:54+0000","These police take Hide and Seek really seriously.",""
"1278","2013-02-24T08:50:12+0000","Costco sells Guy Fieri marinated meat. At times like this, my tendency to take things literally leaves me with an ugly mental image.",""
"1279","2016-09-24T18:07:11+0000","All the political and media people are in Iowa. If we could somehow fence it off, this is our chance to start a new society.",""
"1280","2014-02-23T16:17:23+0000","In the word ""scent"" is it the s that is silent or the c?",""
"1281","2010-07-16T04:35:02+0000","I feel like we should wait to hear Adele's ex-boyfriend's songs before we choose sides.",""
"1282","2015-05-03T22:15:00+0000","Seeking one night stand. I might need two though, I do have a lot of books.",""
"1283","2016-12-08T07:39:28+0000","“truth or dare” “Dare” “Order us pizza”",""
"1284","2016-03-02T06:42:42+0000","I used to be a man trapped inside a woman's body. And things got even more complicated after I was born.",""
"1285","2015-02-27T06:27:01+0000","It's all fun & games until someone slips a paintball into your bag of frozen grapes.",""
"1286","2012-01-25T06:49:06+0000","The squeaky wheel gets the grease but it's also the first one to be replaced.",""
"1287","2016-09-07T02:15:17+0000","Internet dating: the odds are good but the goods are odd.",""
"1288","2011-07-01T14:24:55+0000","The best password cracking software is a pissed off ex.",""
"1289","2012-08-18T17:00:46+0000","The dough boy is turning me on lol",""
"1290","2016-07-11T11:23:36+0000","I found a spider in my shoes. He looked ridiculous, they're way too big for him",""
"1291","2016-02-23T03:57:23+0000","Went into a five-star hotel to use the bathroom and now it's a two-star hotel.",""
"1292","2011-05-25T19:23:54+0000","Black Friday: People spend $300 on a tent so they can save $50 on a TV.",""
"1293","2015-11-01T09:52:09+0000","I have a friend who is a Jehovah's Witness. He tried to tell me a knock knock joke and got all pissed off when I ignored him.",""
"1294","2016-07-27T21:31:36+0000","I dont pay for cabs if I’m too drunk to drive. I find the nearest Dominos, order a pizza delivery to my house & ask for a ride home with it",""
"1295","2011-05-25T16:04:18+0000","The Bachelor is the show that answers the question ""How much wine do you have to drink until the guy making out with twenty different women seems like he'd make a good husband?""",""
"1296","2016-07-13T11:49:31+0000","It's okay, Web MD. I don't really know what's wrong with me either.",""
"1297","2012-03-06T14:40:26+0000","Someone figured out my password. Now I have to rename my dog.",""
"1298","2014-04-03T11:59:41+0000","Last night I saw a documentary about beavers. Best dam show I ever watched.",""
"1299","2013-08-11T07:39:26+0000","What's the smoothest way to tell your dinner date that she has to get something of equal or lesser value?",""
"1300","2016-09-12T22:04:06+0000","Smokey the Bear says that only you can prevent forest fires. Don't know which one of you he's talking to, but your doing a crappy job so far",""
"1301","2011-11-05T00:24:26+0000","Funny how people get all angry when you break something of theirs that they don't ever use. Like turn signals with a baseball bat.",""
"1302","2016-10-24T07:13:25+0000","I always thought GTFO meant Great, Terrific, Fantastic, & Outstanding... so, I guess all those people weren't paying me compliments after all!",""
"1303","2010-08-17T02:23:31+0000","The next person that steals my identity can f'ing keep it.",""
"1304","2011-11-18T13:41:35+0000","I saw a guy today at Starbucks. He had no smartphone, tablet or laptop. He just sat there drinking his coffee. Like a psychopath.",""
